state,occ_code,occ_title,o_group,a_pct10,a_pct25,a_median,a_pct75,a_pct90,annual_growth_rate
CA,27-4012,Broadcast Technicians,detailed,38480.0,48060.0,72800.0,97430.0,129640.0,0.04240086066931226
CA,27-4014,Sound Engineering Technicians,detailed,45720.0,53150.0,78150.0,100910.0,143130.0,0.03930393437707247
CA,27-4015,Lighting Technicians,detailed,50910.0,61040.0,94070.0,109560.0,159610.0,0.044199935161918
CA,27-4021,Photographers,detailed,36470.0,38410.0,47840.0,72100.0,125490.0,0.022197198538409513
CA,27-4031,"Camera Operators, Television, Video, and Film",detailed,53910.0,76060.0,106900.0,130960.0,154240.0,0.03462302317459409
CA,27-4032,Film and Video Editors,detailed,42020.0,60810.0,88490.0,128630.0,169810.0,0.038226044408106175
CA,27-4099,"Media and Communication Equipment Workers, All Other",detailed,42210.0,51480.0,64550.0,104840.0,137220.0,0.022882552518591615
CA,29-1011,Chiropractors,detailed,51990.0,61560.0,75470.0,103830.0,179230.0,0.02058122326055134
CA,29-1021,"Dentists, General",detailed,74510.0,124470.0,165950.0,213260.0,272730.0,0.029179807386570777
CA,29-1029,"Dentists, All Other Specialists",detailed,89250.0,147540.0,230730.0,265150.0,313440.0,0.045729666308331085
CA,29-1031,Dietitians and Nutritionists,detailed,72780.0,83270.0,98850.0,110660.0,130850.0,0.017299452814135696
CA,29-1041,Optometrists,detailed,99890.0,122960.0,136300.0,166300.0,213710.0,0.010353150750922246
CA,29-1051,Pharmacists,detailed,90560.0,138360.0,164610.0,197860.0,213820.0,0.01752377643674996
CA,29-1071,Physician Assistants,detailed,99380.0,136730.0,165650.0,206990.0,225190.0,0.01937214641592555
CA,29-1081,Podiatrists,detailed,85480.0,141120.0,201300.0,277310.0,362110.0,0.036156893567599324
CA,29-1122,Occupational Therapists,detailed,85550.0,103950.0,124510.0,136380.0,158560.0,0.01821144410277875
CA,29-1123,Physical Therapists,detailed,85580.0,100790.0,124190.0,141260.0,163960.0,0.021096807106939286
CA,29-1124,Radiation Therapists,detailed,130150.0,131570.0,166450.0,182140.0,208100.0,0.02379426512151217
CA,29-1125,Recreational Therapists,detailed,60940.0,79820.0,98170.0,107830.0,115370.0,0.020908234424305228
CA,29-1126,Respiratory Therapists,detailed,77010.0,87750.0,104820.0,129010.0,145510.0,0.017934193491068617
CA,29-1127,Speech-Language Pathologists,detailed,79750.0,98920.0,118970.0,135070.0,160900.0,0.018627356209958368
CA,29-1128,Exercise Physiologists,detailed,36970.0,54900.0,62440.0,81330.0,106290.0,0.012952440205922455
CA,29-1129,"Therapists, All Other",detailed,59880.0,70730.0,81760.0,105140.0,166300.0,0.014597347220463242
CA,29-1131,Veterinarians,detailed,74850.0,125460.0,163920.0,211840.0,286330.0,0.027099851005375264
CA,29-1141,Registered Nurses,detailed,101260.0,122440.0,140270.0,173170.0,213320.0,0.01368763177904464
CA,29-1151,Nurse Anesthetists,detailed,200530.0,277920.0,292410.0,315990.0,335550.0,0.0050952995642370436
CA,29-1161,Nurse Midwives,detailed,140970.0,176080.0,203840.0,216560.0,227590.0,0.014747378680575407
CA,29-1171,Nurse Practitioners,detailed,120340.0,145980.0,168520.0,209350.0,240830.0,0.014462059246443948
CA,29-1181,Audiologists,detailed,62090.0,74090.0,114910.0,139080.0,158640.0,0.04486413674909118
CA,29-1212,Cardiologists,detailed,109310.0,112020.0,185610.0,493670.0,532070.0,0.05179373651791197
CA,29-1215,Family Medicine Physicians,detailed,74510.0,137220.0,252010.0,349420.0,475480.0,0.06267395333348147
CA,29-1216,General Internal Medicine Physicians,detailed,74180.0,129110.0,313890.0,388150.0,441710.0,0.09290335683324624
CA,29-1217,Neurologists,detailed,104320.0,302620.0,357080.0,357080.0,357080.0,0.016685875115311388
CA,29-1218,Obstetricians and Gynecologists,detailed,103330.0,198720.0,301240.0,331190.0,401440.0,0.04247849798994574
CA,29-1221,"Pediatricians, General",detailed,102600.0,125990.0,214140.0,300500.0,372460.0,0.05447471957669725
CA,29-1222,"Physicians, Pathologists",detailed,105750.0,167110.0,186300.0,318820.0,387760.0,0.010929899590213399
CA,29-1223,Psychiatrists,detailed,113990.0,173990.0,353500.0,414640.0,496230.0,0.0734615989801366
CA,29-1224,Radiologists,detailed,96610.0,106000.0,270560.0,496790.0,499880.0,0.09823624475756354
CA,29-1229,"Physicians, All Other",detailed,80590.0,98870.0,281590.0,340730.0,431980.0,0.11033816895060466
CA,29-1241,"Ophthalmologists, Except Pediatric",detailed,99040.0,186200.0,400150.0,433530.0,499330.0,0.07950414553007423
CA,29-1242,"Orthopedic Surgeons, Except Pediatric",detailed,80660.0,103450.0,253430.0,363050.0,457010.0,0.09373661911027886
CA,29-1249,"Surgeons, All Other",detailed,88730.0,128660.0,131990.0,392320.0,475310.0,0.0025585571508845995
CA,29-1291,Acupuncturists,detailed,37810.0,47990.0,75530.0,117540.0,186300.0,0.04639793391111002
CA,29-1292,Dental Hygienists,detailed,102090.0,109730.0,124930.0,132120.0,151920.0,0.013057593196907469
CA,29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",detailed,63250.0,92890.0,125550.0,158080.0,203350.0,0.030587274135397857
CA,29-2010,Clinical Laboratory Technologists and Technicians,detailed,47580.0,56700.0,76010.0,89480.0,126870.0,0.029742807891085965
CA,29-2031,Cardiovascular Technologists and Technicians,detailed,54720.0,66090.0,78170.0,124200.0,157470.0,0.01692854016680223
CA,29-2032,Diagnostic Medical Sonographers,detailed,62890.0,99510.0,128530.0,160580.0,177780.0,0.025920665668921483
CA,29-2033,Nuclear Medicine Technologists,detailed,122760.0,136820.0,162380.0,178190.0,200990.0,0.017274820704843652
CA,29-2034,Radiologic Technologists and Technicians,detailed,70210.0,95730.0,121260.0,137770.0,165460.0,0.023922179521639553
CA,29-2035,Magnetic Resonance Imaging Technologists,detailed,74360.0,92970.0,124000.0,151760.0,174030.0,0.029219214405009852
CA,29-2036,Medical Dosimetrists,detailed,58620.0,134540.0,140380.0,172060.0,202360.0,0.0042581882994652265
CA,29-2042,Emergency Medical Technicians,detailed,38740.0,42610.0,46380.0,59180.0,78150.0,0.00851397590943126
CA,29-2043,Paramedics,detailed,53370.0,63490.0,74590.0,90730.0,102450.0,0.016242908427558378
CA,29-2051,Dietetic Technicians,detailed,36810.0,38340.0,46410.0,52270.0,64020.0,0.01928573435552372
CA,29-2052,Pharmacy Technicians,detailed,42850.0,46430.0,55110.0,65590.0,81190.0,0.01728624596174444
CA,29-2053,Psychiatric Technicians,detailed,40880.0,46620.0,49140.0,74390.0,88090.0,0.005278254509767155
CA,29-2055,Surgical Technologists,detailed,49140.0,64380.0,81310.0,99260.0,115740.0,0.023621263598168074
CA,29-2056,Veterinary Technologists and Technicians,detailed,48240.0,51570.0,60630.0,64100.0,75860.0,0.016316657334660256
CA,29-2057,Ophthalmic Medical Technicians,detailed,38780.0,44810.0,54490.0,74950.0,101700.0,0.01975110924811041
CA,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,64390.0,74840.0,79750.0,93720.0,100450.0,0.006374656210180296
CA,29-2072,Medical Records Specialists,detailed,43800.0,49000.0,61810.0,80630.0,102470.0,0.023496274913893167
CA,29-2081,"Opticians, Dispensing",detailed,42390.0,47050.0,57990.0,77460.0,81680.0,0.021126032261706618
CA,29-2091,Orthotists and Prosthetists,detailed,59570.0,75160.0,91820.0,110810.0,125590.0,0.020222862857470547
CA,29-2092,Hearing Aid Specialists,detailed,50770.0,61830.0,80060.0,83570.0,97010.0,0.02617548178238005
CA,29-2099,"Health Technologists and Technicians, All Other",detailed,47470.0,51080.0,60390.0,78330.0,119990.0,0.01688400012018465
CA,29-9021,Health Information Technologists and Medical Registrars,detailed,57770.0,65020.0,90750.0,133610.0,167650.0,0.03390340796376279
CA,29-9091,Athletic Trainers,detailed,54770.0,67600.0,78490.0,90180.0,108050.0,0.015048428850767959
CA,29-9092,Genetic Counselors,detailed,105810.0,117700.0,137650.0,170450.0,178040.0,0.01578074299885146
CA,29-9093,Surgical Assistants,detailed,56100.0,59630.0,62540.0,72030.0,72030.0,0.004776124384493041
CA,29-9099,"Healthcare Practitioners and Technical Workers, All Other",detailed,41020.0,54900.0,75800.0,104770.0,158010.0,0.032784439810910726
CA,31-1120,Home Health and Personal Care Aides,detailed,34320.0,34320.0,34320.0,36550.0,39260.0,0.0
CA,31-1131,Nursing Assistants,detailed,40110.0,45850.0,47630.0,54800.0,61100.0,0.0038160241610476486
CA,31-1132,Orderlies,detailed,39630.0,46920.0,49920.0,63010.0,74010.0,0.006217015944291804
CA,31-1133,Psychiatric Aides,detailed,39030.0,45390.0,47500.0,57160.0,77220.0,0.004554128121511569
CA,31-2011,Occupational Therapy Assistants,detailed,65680.0,76350.0,81770.0,96720.0,104990.0,0.006881811232185564
CA,31-2012,Occupational Therapy Aides,detailed,36710.0,39140.0,43480.0,44980.0,68550.0,0.010571093365479234
CA,31-2021,Physical Therapist Assistants,detailed,59500.0,75900.0,83110.0,94940.0,102800.0,0.009116135868071584
CA,31-2022,Physical Therapist Aides,detailed,34690.0,35760.0,38330.0,46190.0,60200.0,0.0069644325546354136
CA,31-9011,Massage Therapists,detailed,34320.0,35170.0,45970.0,64130.0,89880.0,0.0271413509987668
CA,31-9091,Dental Assistants,detailed,38790.0,46270.0,50110.0,60670.0,73700.0,0.008004545037991084
CA,31-9092,Medical Assistants,detailed,39290.0,46240.0,49660.0,61870.0,77300.0,0.007160973592825304
CA,31-9093,Medical Equipment Preparers,detailed,43680.0,49650.0,61370.0,77660.0,85240.0,0.02141842352522616
CA,31-9094,Medical Transcriptionists,detailed,35990.0,38650.0,45050.0,53040.0,62620.0,0.01544061414267106
CA,31-9095,Pharmacy Aides,detailed,36240.0,37390.0,42200.0,57820.0,71320.0,0.01217521497447649
CA,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,37800.0,39760.0,46260.0,49290.0,57940.0,0.01525684272401917
CA,31-9097,Phlebotomists,detailed,45490.0,47800.0,56040.0,62790.0,74340.0,0.016031150063016142
CA,31-9099,"Healthcare Support Workers, All Other",detailed,40240.0,48360.0,49130.0,62770.0,77410.0,0.0015809303983236322
CA,33-1011,First-Line Supervisors of Correctional Officers,detailed,108830.0,125590.0,131210.0,144400.0,155600.0,0.004387241898407668
CA,33-1012,First-Line Supervisors of Police and Detectives,detailed,121720.0,135170.0,163960.0,190130.0,204500.0,0.019496547960154098
CA,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,80910.0,100450.0,127630.0,169380.0,204160.0,0.02423658111059135
CA,33-1091,First-Line Supervisors of Security Workers,detailed,38490.0,46040.0,53960.0,71340.0,89800.0,0.015999893921779584
CA,33-1099,"First-Line Supervisors of Protective Service Workers, All Other",detailed,50100.0,72230.0,92690.0,103240.0,112050.0,0.025254128374763596
CA,33-2011,Firefighters,detailed,52390.0,65170.0,85120.0,109620.0,136150.0,0.027066087089351765
CA,33-2021,Fire Inspectors and Investigators,detailed,60080.0,79370.0,99230.0,122730.0,150590.0,0.022583218063580768
CA,33-2022,Forest Fire Inspectors and Prevention Specialists,detailed,56790.0,71880.0,97370.0,124060.0,169670.0,0.030817327390042726
CA,33-3012,Correctional Officers and Jailers,detailed,63380.0,76370.0,96370.0,109580.0,114730.0,0.023533135301902375
CA,33-3021,Detectives and Criminal Investigators,detailed,78280.0,99270.0,124840.0,136020.0,165510.0,0.023183607850929544
CA,33-3031,Fish and Game Wardens,detailed,69710.0,74790.0,100090.0,110780.0,116330.0,0.02956724091732643
CA,33-3041,Parking Enforcement Workers,detailed,40040.0,46680.0,62280.0,77350.0,86040.0,0.029252132903468064
CA,33-3051,Police and Sheriff's Patrol Officers,detailed,76300.0,97280.0,118880.0,126780.0,153190.0,0.020254510506022116
CA,33-3052,Transit and Railroad Police,detailed,77230.0,95280.0,109650.0,109680.0,109680.0,0.01414648268951546
CA,33-9011,Animal Control Workers,detailed,47570.0,54940.0,62630.0,72020.0,78880.0,0.013186456080390707
CA,33-9021,Private Detectives and Investigators,detailed,42600.0,45380.0,61250.0,82110.0,103410.0,0.030443443238589385
CA,33-9031,Gambling Surveillance Officers and Gambling Investigators,detailed,37900.0,42110.0,44740.0,47130.0,58100.0,0.006076659830226205
CA,33-9032,Security Guards,detailed,36010.0,37180.0,43240.0,46760.0,57880.0,0.015214074454463322
CA,33-9091,Crossing Guards and Flaggers,detailed,35270.0,38010.0,50610.0,75130.0,81440.0,0.029043767769105777
CA,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,34620.0,37320.0,42720.0,44960.0,58710.0,0.013605505730498235
CA,33-9093,Transportation Security Screeners,detailed,46070.0,58240.0,73610.0,78350.0,81470.0,0.023697270076879162
CA,33-9094,School Bus Monitors,detailed,35520.0,36570.0,38360.0,43450.0,46170.0,0.004790137990252408
CA,33-9099,"Protective Service Workers, All Other",detailed,34320.0,36040.0,39330.0,48700.0,72430.0,0.008774083960057855
CA,35-1011,Chefs and Head Cooks,detailed,37380.0,46320.0,64500.0,81040.0,101870.0,0.033663346124814364
CA,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,38630.0,44460.0,46980.0,59200.0,75180.0,0.00552843276350834
CA,35-2011,"Cooks, Fast Food",detailed,35750.0,37260.0,42050.0,43300.0,48750.0,0.012167329066370414
CA,35-2012,"Cooks, Institution and Cafeteria",detailed,37570.0,40240.0,46390.0,52060.0,59630.0,0.014323856512487021
CA,35-2014,"Cooks, Restaurant",detailed,37100.0,38590.0,44880.0,47330.0,55580.0,0.015214488173288077
CA,35-2015,"Cooks, Short Order",detailed,35880.0,38250.0,42930.0,45020.0,47150.0,0.01160960658637289
CA,35-2019,"Cooks, All Other",detailed,37040.0,38350.0,42860.0,46030.0,50940.0,0.011180485861358003
CA,35-2021,Food Preparation Workers,detailed,35190.0,37010.0,39350.0,44540.0,48470.0,0.006149614560403638
CA,35-3011,Bartenders,detailed,34320.0,34660.0,36220.0,40990.0,75130.0,0.004412222131318533
CA,35-3023,Fast Food and Counter Workers,detailed,35530.0,36790.0,42280.0,44970.0,47950.0,0.014005986693490291
CA,35-3031,Waiters and Waitresses,detailed,34320.0,34900.0,36080.0,39870.0,68950.0,0.003330721164349626
CA,35-3041,"Food Servers, Nonrestaurant",detailed,35120.0,36650.0,39010.0,46900.0,57550.0,0.006259971753412863
CA,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,34320.0,34820.0,36010.0,39930.0,50630.0,0.0033661270561133882
CA,35-9021,Dishwashers,detailed,35160.0,36260.0,37870.0,42480.0,45640.0,0.004353854261062384
CA,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,34360.0,35200.0,36640.0,42860.0,46060.0,0.004017494300866842
CA,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,34530.0,35410.0,36910.0,43290.0,53130.0,0.004157443381100467
CA,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,40870.0,47850.0,61470.0,74120.0,82800.0,0.025364145397938298
CA,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,44330.0,48610.0,63270.0,81660.0,98590.0,0.026708650894999186
CA,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,35610.0,36830.0,41090.0,48250.0,58950.0,0.011005323136774381
CA,37-2012,Maids and Housekeeping Cleaners,detailed,35680.0,36990.0,42660.0,49330.0,63450.0,0.014363589799191612
CA,37-2019,"Building Cleaning Workers, All Other",detailed,36650.0,38730.0,45430.0,50040.0,63900.0,0.016083792434776978
CA,37-2021,Pest Control Workers,detailed,37110.0,41620.0,47190.0,56880.0,65580.0,0.012639328045151332
CA,37-3011,Landscaping and Groundskeeping Workers,detailed,36780.0,38420.0,45560.0,50490.0,61200.0,0.017191296424463598
CA,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,38180.0,38940.0,45070.0,53400.0,64680.0,0.014726871004921538
CA,37-3013,Tree Trimmers and Pruners,detailed,35750.0,46880.0,62550.0,78500.0,92270.0,0.02925733600195679
CA,37-3019,"Grounds Maintenance Workers, All Other",detailed,38220.0,42220.0,48870.0,60330.0,69930.0,0.014734464447945017
CA,39-1013,First-Line Supervisors of Gambling Services Workers,detailed,46390.0,62120.0,68010.0,76790.0,82410.0,0.009099829464495945
CA,39-1014,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",detailed,39500.0,45050.0,53620.0,70770.0,90060.0,0.0175674386149709
CA,39-1022,First-Line Supervisors of Personal Service Workers,detailed,37460.0,43620.0,56110.0,66650.0,77700.0,0.025499518393155007
CA,39-2011,Animal Trainers,detailed,37300.0,39730.0,49060.0,64280.0,78770.0,0.021317792527108637
CA,39-2021,Animal Caretakers,detailed,35640.0,36810.0,38700.0,45160.0,56270.0,0.005019561262575856
CA,39-3011,Gambling Dealers,detailed,34320.0,34320.0,35090.0,38480.0,50810.0,0.0022212548369329177
CA,39-3012,Gambling and Sports Book Writers and Runners,detailed,36110.0,37880.0,44860.0,44860.0,50970.0,0.017056149114136776
CA,39-3019,"Gambling Service Workers, All Other",detailed,35090.0,36390.0,39410.0,51260.0,75390.0,0.008004423425286067
CA,39-3021,Motion Picture Projectionists,detailed,34470.0,36350.0,74840.0,117940.0,134010.0,0.07488731168200058
CA,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,34970.0,36130.0,37870.0,41590.0,46070.0,0.004714648822964573
CA,39-3091,Amusement and Recreation Attendants,detailed,34440.0,35380.0,37000.0,38850.0,45050.0,0.004487159677507568
CA,39-3092,Costume Attendants,detailed,38190.0,43930.0,72030.0,109520.0,127180.0,0.050691505522806546
CA,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,36270.0,38580.0,46560.0,56490.0,60840.0,0.018978627059843323
CA,39-3099,"Entertainment Attendants and Related Workers, All Other",detailed,36630.0,38010.0,39490.0,45890.0,58480.0,0.003827124037267371
CA,39-4011,Embalmers,detailed,47310.0,50730.0,60060.0,75870.0,80590.0,0.01702597861156452
CA,39-4012,Crematory Operators,detailed,44030.0,46680.0,49780.0,60190.0,67190.0,0.0064504641619698155
CA,39-4021,Funeral Attendants,detailed,35950.0,36990.0,38700.0,44420.0,53750.0,0.004529426400952108
CA,39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,37030.0,44320.0,50750.0,61340.0,77850.0,0.013639741524892335
CA,39-5011,Barbers,detailed,35900.0,37040.0,38380.0,44790.0,69530.0,0.0035601303432442055
