occ_code,occ_title,o_group,a_pct10,a_pct25,a_median,a_pct75,a_pct90,annual_growth_rate,typical_education
53-7041,Hoist and Winch Operators,detailed,35640.0,42690.0,56450.0,94350.0,118210.0,0.0283330148516991,No formal educational credential
53-7051,Industrial Truck and Tractor Operators,detailed,36840.0,40030.0,46420.0,54770.0,62520.0,0.0149203360712268,No formal educational credential
53-7061,Cleaners of Vehicles and Equipment,detailed,27380.0,30420.0,35830.0,41040.0,47610.0,0.0165032226783938,No formal educational credential
53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,31270.0,36090.0,40240.0,46920.0,55140.0,0.0109440231624873,No formal educational credential
53-7063,Machine Feeders and Offbearers,detailed,32220.0,36420.0,41220.0,48480.0,58160.0,0.0124575063859317,No formal educational credential
53-7064,"Packers and Packagers, Hand",detailed,27890.0,32220.0,36280.0,43060.0,47100.0,0.0119386279921571,No formal educational credential
53-7065,Stockers and Order Fillers,detailed,30110.0,34450.0,37330.0,44650.0,49260.0,0.0080611470312532,No formal educational credential
53-7071,Gas Compressor and Gas Pumping Station Operators,detailed,46180.0,58580.0,77320.0,91020.0,99510.0,0.0281447158455616,High school diploma or equivalent
53-7072,"Pump Operators, Except Wellhead Pumpers",detailed,39420.0,47560.0,61770.0,77210.0,91820.0,0.0264872882226403,High school diploma or equivalent
53-7073,Wellhead Pumpers,detailed,44100.0,52330.0,69960.0,82200.0,98170.0,0.0294610192259021,High school diploma or equivalent
53-7081,Refuse and Recyclable Material Collectors,detailed,33590.0,39080.0,49690.0,62020.0,75900.0,0.0243100744329776,No formal educational credential
53-7121,"Tank Car, Truck, and Ship Loaders",detailed,39460.0,46300.0,58870.0,70060.0,83160.0,0.0243097449645488,No formal educational credential
53-7199,"Material Moving Workers, All Other",detailed,34330.0,36600.0,41800.0,50220.0,62820.0,0.0133734450650186,No formal educational credential
