occ_code,occ_title,o_group,a_pct10,a_pct25,a_median,a_pct75,a_pct90,annual_growth_rate,typical_education
41-9041,Telemarketers,detailed,34320.0,37290.0,46000.0,56910.0,60400.0,0.0212134940673054,No formal educational credential
41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",detailed,35090.0,35090.0,39520.0,46050.0,62830.0,0.0119600242223161,No formal educational credential
41-9099,"Sales and Related Workers, All Other",detailed,37280.0,41600.0,52810.0,76690.0,105460.0,0.0241469681934096,High school diploma or equivalent
43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,50870.0,62660.0,77590.0,97080.0,121650.0,0.0216015334247825,High school diploma or equivalent
43-2011,"Switchboard Operators, Including Answering Service",detailed,37380.0,41600.0,48840.0,65600.0,79260.0,0.0161743595854393,High school diploma or equivalent
43-2021,Telephone Operators,detailed,44120.0,45950.0,57170.0,63510.0,66670.0,0.0220879487909801,High school diploma or equivalent
43-2099,"Communications Equipment Operators, All Other",detailed,46330.0,52730.0,79450.0,94570.0,103570.0,0.0418462023698658,High school diploma or equivalent
43-3011,Bill and Account Collectors,detailed,38520.0,47130.0,57930.0,69840.0,81440.0,0.0208468872465024,High school diploma or equivalent
43-3021,Billing and Posting Clerks,detailed,42840.0,48300.0,56260.0,64710.0,77260.0,0.0153721791412202,High school diploma or equivalent
43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,41600.0,48600.0,59230.0,70600.0,81990.0,0.0199773936254217,"Some college, no degree"
43-3041,Gambling Cage Workers,detailed,35420.0,36410.0,37650.0,43420.0,47120.0,0.0033545632014937,High school diploma or equivalent
43-3051,Payroll and Timekeeping Clerks,detailed,46120.0,56230.0,65340.0,78870.0,92080.0,0.0151286958397638,High school diploma or equivalent
43-3061,Procurement Clerks,detailed,40100.0,46890.0,56160.0,65070.0,75110.0,0.0182037369795593,High school diploma or equivalent
43-3071,Tellers,detailed,38030.0,44690.0,46900.0,49380.0,58660.0,0.0048384589725753,High school diploma or equivalent
43-3099,"Financial Clerks, All Other",detailed,44200.0,48850.0,58100.0,70990.0,85330.0,0.0174923588095263,High school diploma or equivalent
43-4011,Brokerage Clerks,detailed,56200.0,62640.0,77960.0,95780.0,125520.0,0.022120286783648,High school diploma or equivalent
43-4021,Correspondence Clerks,detailed,37130.0,44410.0,53640.0,65900.0,81070.0,0.0190624509927204,High school diploma or equivalent
43-4031,"Court, Municipal, and License Clerks",detailed,49110.0,58170.0,63320.0,74040.0,84190.0,0.0085192315692739,High school diploma or equivalent
43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,40700.0,48120.0,51950.0,61530.0,74630.0,0.0076877830615287,High school diploma or equivalent
43-4051,Customer Service Representatives,detailed,38110.0,44200.0,49560.0,61510.0,75700.0,0.0115116820246581,High school diploma or equivalent
43-4061,"Eligibility Interviewers, Government Programs",detailed,47320.0,55600.0,63520.0,71470.0,82960.0,0.0134062299043258,High school diploma or equivalent
43-4071,File Clerks,detailed,36780.0,39780.0,49040.0,62440.0,78100.0,0.0211477112369669,High school diploma or equivalent
43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,35910.0,36790.0,39360.0,45220.0,54020.0,0.0067752491609398,High school diploma or equivalent
43-4111,"Interviewers, Except Eligibility and Loan",detailed,41330.0,47790.0,56880.0,64990.0,77740.0,0.0175652227779403,High school diploma or equivalent
43-4121,"Library Assistants, Clerical",detailed,36920.0,39170.0,47860.0,61600.0,68810.0,0.0202389794990651,High school diploma or equivalent
43-4131,Loan Interviewers and Clerks,detailed,39170.0,47240.0,57300.0,63090.0,75940.0,0.0194935284453527,High school diploma or equivalent
43-4141,New Accounts Clerks,detailed,45680.0,49150.0,52100.0,60280.0,72690.0,0.0058458307847029,High school diploma or equivalent
43-4151,Order Clerks,detailed,37170.0,40710.0,47290.0,57010.0,66580.0,0.0150953098487247,"Some college, no degree"
43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,41300.0,48470.0,57590.0,65560.0,78370.0,0.0173898624323258,Associate's degree
43-4171,Receptionists and Information Clerks,detailed,36410.0,39050.0,44100.0,48690.0,58800.0,0.0122359446890691,High school diploma or equivalent
43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,41630.0,45200.0,49420.0,56620.0,76450.0,0.0089657652115591,High school diploma or equivalent
43-4199,"Information and Record Clerks, All Other",detailed,42360.0,49260.0,58680.0,69800.0,80950.0,0.0176526544839421,High school diploma or equivalent
43-5011,Cargo and Freight Agents,detailed,38430.0,47270.0,57690.0,73730.0,83060.0,0.0201205436335534,High school diploma or equivalent
43-5021,Couriers and Messengers,detailed,36200.0,39420.0,44970.0,48480.0,57360.0,0.0132593658975881,High school diploma or equivalent
43-5031,Public Safety Telecommunicators,detailed,49350.0,64250.0,80120.0,96660.0,108650.0,0.0223198204641827,High school diploma or equivalent
43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,39520.0,46120.0,52350.0,63160.0,81070.0,0.0127511353854512,High school diploma or equivalent
43-5041,"Meter Readers, Utilities",detailed,50400.0,62540.0,79040.0,99180.0,102310.0,0.0236910479847238,High school diploma or equivalent
43-5051,Postal Service Clerks,detailed,54330.0,57430.0,63650.0,75030.0,76360.0,0.0103363053394558,No formal educational credential
43-5052,Postal Service Mail Carriers,detailed,43120.0,51130.0,62090.0,81040.0,81040.0,0.0196111749880352,No formal educational credential
43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,47440.0,50770.0,59490.0,75030.0,75280.0,0.0159765419156572,No formal educational credential
43-5061,"Production, Planning, and Expediting Clerks",detailed,44070.0,49700.0,63000.0,78230.0,95400.0,0.0239963675830994,High school diploma or equivalent
43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,37390.0,39970.0,46520.0,55930.0,64650.0,0.0152910452637384,High school diploma or equivalent
43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,37490.0,40430.0,45730.0,56300.0,59990.0,0.0123944274750729,High school diploma or equivalent
43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,58060.0,72110.0,89000.0,107090.0,130510.0,0.0212673580154112,High school diploma or equivalent
43-6012,Legal Secretaries and Administrative Assistants,detailed,40710.0,50040.0,62860.0,80650.0,106580.0,0.0230708427553734,High school diploma or equivalent
43-6013,Medical Secretaries and Administrative Assistants,detailed,40650.0,46590.0,54490.0,63330.0,76020.0,0.0157864370188576,High school diploma or equivalent
43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,38060.0,46390.0,55400.0,65400.0,78170.0,0.0179080272142608,High school diploma or equivalent
43-9021,Data Entry Keyers,detailed,37490.0,41850.0,47010.0,54510.0,61520.0,0.0116947094099713,High school diploma or equivalent
43-9022,Word Processors and Typists,detailed,40760.0,48710.0,56380.0,57670.0,65720.0,0.0147304531096332,High school diploma or equivalent
43-9031,Desktop Publishers,detailed,42080.0,51620.0,71930.0,94710.0,115410.0,0.0337349648390596,Associate's degree
43-9041,Insurance Claims and Policy Processing Clerks,detailed,40280.0,47560.0,56800.0,63230.0,77280.0,0.0179129721130189,High school diploma or equivalent
43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,36110.0,38680.0,44410.0,52240.0,63150.0,0.0139100568180181,High school diploma or equivalent
43-9061,"Office Clerks, General",detailed,36190.0,40430.0,48460.0,60110.0,73220.0,0.0182817654428502,High school diploma or equivalent
43-9071,"Office Machine Operators, Except Computer",detailed,36870.0,41190.0,47150.0,57250.0,70540.0,0.0136055748542081,High school diploma or equivalent
43-9081,Proofreaders and Copy Markers,detailed,34320.0,45400.0,57490.0,73880.0,81500.0,0.0238908114194433,Bachelor's degree
43-9111,Statistical Assistants,detailed,52700.0,64290.0,82580.0,100340.0,105720.0,0.0253523834399118,Bachelor's degree
43-9199,"Office and Administrative Support Workers, All Other",detailed,37000.0,43880.0,54020.0,69580.0,85260.0,0.0210071798128377,High school diploma or equivalent
45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,38900.0,45440.0,56280.0,74200.0,91370.0,0.0216251521497772,High school diploma or equivalent
45-2011,Agricultural Inspectors,detailed,38150.0,41980.0,53620.0,77550.0,93100.0,0.0247748007249488,Bachelor's degree
45-2021,Animal Breeders,detailed,47400.0,55120.0,59280.0,73320.0,94450.0,0.0073024693604419,High school diploma or equivalent
45-2041,"Graders and Sorters, Agricultural Products",detailed,34320.0,34870.0,36330.0,37790.0,42170.0,0.0041101220329899,No formal educational credential
45-2091,Agricultural Equipment Operators,detailed,35620.0,36960.0,38820.0,46090.0,54580.0,0.0049220065701398,No formal educational credential
45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,34320.0,34490.0,35580.0,37630.0,44870.0,0.0031162710374812,No formal educational credential
45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,34780.0,35760.0,38640.0,46270.0,55310.0,0.0077758822635143,No formal educational credential
45-2099,"Agricultural Workers, All Other",detailed,34580.0,38270.0,53090.0,74880.0,82540.0,0.0332738211363585,No formal educational credential
45-4011,Forest and Conservation Workers,detailed,36080.0,43680.0,43680.0,43680.0,45760.0,0.0,High school diploma or equivalent
45-4021,Fallers,detailed,49180.0,57110.0,59590.0,72480.0,76770.0,0.0042599019045646,High school diploma or equivalent
45-4022,Logging Equipment Operators,detailed,50370.0,60890.0,61940.0,73470.0,126510.0,0.001711184099908,High school diploma or equivalent
45-4023,Log Graders and Scalers,detailed,36570.0,49030.0,56670.0,58770.0,62780.0,0.0145866228929729,High school diploma or equivalent
45-4029,"Logging Workers, All Other",detailed,38030.0,40100.0,47490.0,49630.0,57540.0,0.0170581392380919,High school diploma or equivalent
47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,60690.0,76740.0,97680.0,128690.0,156530.0,0.0244207946655727,High school diploma or equivalent
47-2011,Boilermakers,detailed,83960.0,107010.0,118150.0,129390.0,136900.0,0.0099524712316387,High school diploma or equivalent
47-2021,Brickmasons and Blockmasons,detailed,49440.0,58730.0,69050.0,79580.0,108200.0,0.0163197569324282,High school diploma or equivalent
47-2022,Stonemasons,detailed,46570.0,49740.0,60930.0,76860.0,99680.0,0.0204988971674233,High school diploma or equivalent
47-2031,Carpenters,detailed,47490.0,59740.0,75920.0,95830.0,119950.0,0.024257371253185,High school diploma or equivalent
47-2041,Carpet Installers,detailed,38380.0,41740.0,54440.0,72800.0,80560.0,0.0269198937013286,No formal educational credential
47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",detailed,42080.0,48080.0,61210.0,88690.0,120750.0,0.0244382652511654,No formal educational credential
47-2044,Tile and Stone Setters,detailed,39990.0,47550.0,58880.0,74070.0,99830.0,0.0216019847732831,No formal educational credential
47-2051,Cement Masons and Concrete Finishers,detailed,46510.0,51450.0,62700.0,84070.0,101810.0,0.0199719210509869,No formal educational credential
47-2053,Terrazzo Workers and Finishers,detailed,40570.0,40570.0,41430.0,54830.0,54830.0,0.0020998394685525,High school diploma or equivalent
47-2061,Construction Laborers,detailed,40950.0,48140.0,60270.0,78520.0,93620.0,0.022726503290914,No formal educational credential
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,56980.0,64270.0,83130.0,126640.0,130120.0,0.0260651757111809,High school diploma or equivalent
47-2072,Pile Driver Operators,detailed,71630.0,94890.0,110340.0,128380.0,135780.0,0.0151991683158325,High school diploma or equivalent
47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,52760.0,65230.0,87160.0,125560.0,132210.0,0.0294066851412271,High school diploma or equivalent
47-2081,Drywall and Ceiling Tile Installers,detailed,46050.0,55810.0,65880.0,85180.0,120240.0,0.0167265318971721,No formal educational credential
47-2082,Tapers,detailed,45800.0,59760.0,73460.0,88540.0,115370.0,0.0208549372065989,No formal educational credential
47-2111,Electricians,detailed,46800.0,59280.0,76160.0,103000.0,140340.0,0.0253729919165393,High school diploma or equivalent
47-2121,Glaziers,detailed,47890.0,57590.0,64040.0,92040.0,121620.0,0.010672443198008,High school diploma or equivalent
47-2131,"Insulation Workers, Floor, Ceiling, and Wall",detailed,39660.0,45300.0,48840.0,73660.0,105440.0,0.0075526400630518,No formal educational credential
47-2132,"Insulation Workers, Mechanical",detailed,57700.0,63570.0,119690.0,151370.0,165540.0,0.0653211900490278,High school diploma or equivalent
47-2141,"Painters, Construction and Maintenance",detailed,42130.0,47520.0,59020.0,73040.0,91000.0,0.0219091254135974,No formal educational credential
47-2142,Paperhangers,detailed,57690.0,60440.0,62790.0,72710.0,97120.0,0.0038217531171786,No formal educational credential
47-2151,Pipelayers,detailed,50650.0,61870.0,76180.0,94560.0,108790.0,0.0210243163931183,No formal educational credential
47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,47350.0,58980.0,72830.0,100200.0,131100.0,0.0213169842400697,High school diploma or equivalent
47-2161,Plasterers and Stucco Masons,detailed,46460.0,49730.0,59940.0,74130.0,95240.0,0.0188490103419376,No formal educational credential
47-2171,Reinforcing Iron and Rebar Workers,detailed,44240.0,48900.0,63110.0,101020.0,108040.0,0.0258383532642847,High school diploma or equivalent
47-2181,Roofers,detailed,48620.0,59420.0,63600.0,75450.0,89010.0,0.0068214206551218,No formal educational credential
47-2211,Sheet Metal Workers,detailed,47410.0,59220.0,76590.0,107360.0,132190.0,0.026054351713183,High school diploma or equivalent
47-2221,Structural Iron and Steel Workers,detailed,47480.0,59220.0,76370.0,103980.0,118030.0,0.0257592423389394,High school diploma or equivalent
47-2231,Solar Photovoltaic Installers,detailed,47070.0,50140.0,60600.0,72660.0,83770.0,0.0191282245508177,High school diploma or equivalent
47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",detailed,38480.0,46430.0,49590.0,59000.0,66830.0,0.0066060642666785,No formal educational credential
47-3012,Helpers--Carpenters,detailed,36690.0,43150.0,49890.0,64810.0,76080.0,0.0146196532803875,No formal educational credential
47-3013,Helpers--Electricians,detailed,38620.0,43900.0,52080.0,61260.0,68660.0,0.0172334798743702,High school diploma or equivalent
47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",detailed,37940.0,38500.0,46220.0,51940.0,59730.0,0.0184434541141684,No formal educational credential
47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,38880.0,41070.0,47130.0,54870.0,62370.0,0.0138583298910925,High school diploma or equivalent
47-3016,Helpers--Roofers,detailed,39280.0,46430.0,55470.0,75880.0,76360.0,0.0179488315925526,No formal educational credential
47-3019,"Helpers, Construction Trades, All Other",detailed,38160.0,43860.0,48430.0,57060.0,67890.0,0.0099609546490071,No formal educational credential
47-4011,Construction and Building Inspectors,detailed,56220.0,76160.0,101290.0,128530.0,161550.0,0.0289255782800466,High school diploma or equivalent
47-4021,Elevator and Escalator Installers and Repairers,detailed,74670.0,120900.0,141180.0,161230.0,173920.0,0.0156280518548199,High school diploma or equivalent
47-4031,Fence Erectors,detailed,40260.0,46740.0,56060.0,69690.0,78900.0,0.0183485246450845,No formal educational credential
47-4041,Hazardous Materials Removal Workers,detailed,41660.0,47180.0,56120.0,67540.0,85470.0,0.0175036424437198,High school diploma or equivalent
47-4051,Highway Maintenance Workers,detailed,44780.0,49550.0,59580.0,76510.0,84520.0,0.0186047193706748,High school diploma or equivalent
47-4061,Rail-Track Laying and Maintenance Equipment Operators,detailed,45820.0,57820.0,71170.0,75290.0,86240.0,0.0209909389610616,High school diploma or equivalent
47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,detailed,39890.0,46780.0,55220.0,61950.0,79260.0,0.0167252716488317,High school diploma or equivalent
47-4090,Miscellaneous Construction and Related Workers,detailed,44100.0,50080.0,60890.0,80170.0,110450.0,0.0197369716219393,High school diploma or equivalent
47-5011,"Derrick Operators, Oil and Gas",detailed,52760.0,52770.0,55480.0,68920.0,71470.0,0.0050205356681305,No formal educational credential
47-5012,"Rotary Drill Operators, Oil and Gas",detailed,49880.0,59380.0,65520.0,102240.0,120130.0,0.0098883669991547,No formal educational credential
47-5013,"Service Unit Operators, Oil and Gas",detailed,46030.0,49780.0,62580.0,78170.0,104900.0,0.0231470741465618,No formal educational credential
47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",detailed,54390.0,61240.0,74500.0,98690.0,142600.0,0.0197931936946476,High school diploma or equivalent
47-5023,"Earth Drillers, Except Oil and Gas",detailed,47950.0,58870.0,66910.0,79420.0,91640.0,0.0128839732783512,High school diploma or equivalent
47-5032,"Explosives Workers, Ordnance Handling Experts, and Blasters",detailed,34320.0,34320.0,80370.0,102170.0,125930.0,0.0888164381790506,High school diploma or equivalent
47-5041,Continuous Mining Machine Operators,detailed,56340.0,62240.0,62790.0,78830.0,82250.0,0.0008801816583159,No formal educational credential
47-5051,"Rock Splitters, Quarry",detailed,49620.0,52660.0,61620.0,75260.0,89380.0,0.0158371327652049,No formal educational credential
47-5071,"Roustabouts, Oil and Gas",detailed,39110.0,43340.0,48880.0,64260.0,83930.0,0.012101874069649,No formal educational credential
47-5081,Helpers--Extraction Workers,detailed,37050.0,46370.0,51720.0,58320.0,62060.0,0.010979017430065,High school diploma or equivalent
47-5099,"Extraction Workers, All Other",detailed,47520.0,48470.0,50590.0,57160.0,61680.0,0.0042900639342897,High school diploma or equivalent
49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,56720.0,72910.0,93660.0,120050.0,154820.0,0.0253607890704741,High school diploma or equivalent
49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,38660.0,44260.0,58280.0,65000.0,75570.0,0.0278998752475578,"Some college, no degree"
49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",detailed,48650.0,57290.0,62840.0,79850.0,96600.0,0.0092894541155887,Associate's degree
49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,56410.0,65480.0,76630.0,97400.0,113240.0,0.0158486680045939,Postsecondary nondegree award
49-2091,Avionics Technicians,detailed,58670.0,77660.0,92480.0,106950.0,126600.0,0.0176186166110905,Postsecondary nondegree award
49-2092,"Electric Motor, Power Tool, and Related Repairers",detailed,45640.0,53470.0,66040.0,75780.0,83740.0,0.0213384643194918,High school diploma or equivalent
49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",detailed,47880.0,60460.0,84820.0,110030.0,122590.0,0.0344345381519901,Postsecondary nondegree award
49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,52790.0,74270.0,87080.0,110300.0,129910.0,0.0160392837006533,Postsecondary nondegree award
49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",detailed,76440.0,103220.0,121520.0,146760.0,165540.0,0.0164555478721784,Postsecondary nondegree award
49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",detailed,34320.0,42630.0,48500.0,62400.0,88330.0,0.0129841278832834,High school diploma or equivalent
49-2097,Audiovisual Equipment Installers and Repairers,detailed,44100.0,46970.0,62390.0,88360.0,104890.0,0.028796415777291,Postsecondary nondegree award
49-2098,Security and Fire Alarm Systems Installers,detailed,46090.0,57180.0,71570.0,79760.0,98710.0,0.0227010141668935,High school diploma or equivalent
49-3011,Aircraft Mechanics and Service Technicians,detailed,53860.0,68390.0,86100.0,99650.0,116690.0,0.0232954775579465,Postsecondary nondegree award
49-3021,Automotive Body and Related Repairers,detailed,41910.0,52040.0,66860.0,78200.0,97480.0,0.0253754341377021,High school diploma or equivalent
49-3022,Automotive Glass Installers and Repairers,detailed,35600.0,41470.0,47710.0,58650.0,71390.0,0.0141157743378079,High school diploma or equivalent
49-3023,Automotive Service Technicians and Mechanics,detailed,38180.0,46580.0,64980.0,77060.0,95280.0,0.0338511669214558,Postsecondary nondegree award
49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,47180.0,60110.0,73950.0,84740.0,96730.0,0.0209374738612657,High school diploma or equivalent
49-3041,Farm Equipment Mechanics and Service Technicians,detailed,38560.0,45650.0,53790.0,76090.0,83200.0,0.0165437539866237,High school diploma or equivalent
49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,47880.0,63830.0,78550.0,94620.0,129310.0,0.0209680098765856,High school diploma or equivalent
49-3043,Rail Car Repairers,detailed,49910.0,64190.0,68370.0,86440.0,115840.0,0.0063286112295113,High school diploma or equivalent
49-3051,Motorboat Mechanics and Service Technicians,detailed,47190.0,56730.0,62330.0,73600.0,81320.0,0.0094584187210486,High school diploma or equivalent
49-3052,Motorcycle Mechanics,detailed,36910.0,44830.0,57040.0,69660.0,76070.0,0.0243799695398656,Postsecondary nondegree award
49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,detailed,36950.0,43580.0,50790.0,61350.0,76030.0,0.0154279157590164,High school diploma or equivalent
49-3091,Bicycle Repairers,detailed,36380.0,41630.0,45120.0,49300.0,56440.0,0.0080829466412912,High school diploma or equivalent
49-3092,Recreational Vehicle Service Technicians,detailed,38340.0,49990.0,68240.0,74600.0,78380.0,0.03161010637757,High school diploma or equivalent
49-3093,Tire Repairers and Changers,detailed,35790.0,37500.0,39680.0,46450.0,58140.0,0.0056666298946832,High school diploma or equivalent
49-9011,Mechanical Door Repairers,detailed,41520.0,48290.0,59560.0,71380.0,80600.0,0.0211975127763193,High school diploma or equivalent
49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",detailed,60360.0,78860.0,100260.0,130800.0,137030.0,0.0242998114040942,High school diploma or equivalent
49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,46950.0,58280.0,72560.0,90780.0,109060.0,0.0221573905791665,Postsecondary nondegree award
49-9031,Home Appliance Repairers,detailed,36890.0,44040.0,58480.0,72120.0,83200.0,0.0287645850517501,High school diploma or equivalent
49-9041,Industrial Machinery Mechanics,detailed,47880.0,59360.0,74400.0,90500.0,107700.0,0.0228404728567237,High school diploma or equivalent
49-9043,"Maintenance Workers, Machinery",detailed,46000.0,53160.0,67840.0,78820.0,93440.0,0.02468431087726,High school diploma or equivalent
49-9044,Millwrights,detailed,49340.0,61310.0,77950.0,109190.0,127890.0,0.0243030840823854,High school diploma or equivalent
49-9045,"Refractory Materials Repairers, Except Brickmasons",detailed,58210.0,77220.0,77220.0,108670.0,108670.0,0.0,High school diploma or equivalent
49-9051,Electrical Power-Line Installers and Repairers,detailed,77350.0,98680.0,129040.0,156380.0,167090.0,0.0271870165432008,High school diploma or equivalent
49-9052,Telecommunications Line Installers and Repairers,detailed,60260.0,81130.0,97980.0,102540.0,106230.0,0.0190502407303057,High school diploma or equivalent
49-9061,Camera and Photographic Equipment Repairers,detailed,34320.0,41630.0,59770.0,72060.0,88560.0,0.0368303097846154,High school diploma or equivalent
49-9062,Medical Equipment Repairers,detailed,47920.0,55690.0,72450.0,96570.0,129810.0,0.0266587601308934,Associate's degree
49-9063,Musical Instrument Repairers and Tuners,detailed,39120.0,44360.0,47580.0,57400.0,65520.0,0.0070320437561806,High school diploma or equivalent
49-9064,Watch and Clock Repairers,detailed,46090.0,105130.0,110050.0,125000.0,125960.0,0.0045841882274222,High school diploma or equivalent
49-9069,"Precision Instrument and Equipment Repairers, All Other",detailed,49560.0,59690.0,80060.0,101560.0,116730.0,0.0297964744944705,High school diploma or equivalent
49-9071,"Maintenance and Repair Workers, General",detailed,38810.0,46330.0,57000.0,71220.0,82710.0,0.0209424352517231,High school diploma or equivalent
49-9081,Wind Turbine Service Technicians,detailed,59980.0,64980.0,77910.0,100880.0,114270.0,0.0183131445198634,Postsecondary nondegree award
49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",detailed,38270.0,45870.0,51870.0,57570.0,65760.0,0.0123687965782186,High school diploma or equivalent
49-9092,Commercial Divers,detailed,39980.0,39980.0,101540.0,131110.0,152760.0,0.0976893154063551,Postsecondary nondegree award
49-9094,Locksmiths and Safe Repairers,detailed,47020.0,49910.0,61010.0,80530.0,93030.0,0.0202846328357515,High school diploma or equivalent
49-9095,Manufactured Building and Mobile Home Installers,detailed,48540.0,49800.0,59450.0,73650.0,73790.0,0.0178698527264846,High school diploma or equivalent
49-9096,Riggers,detailed,53190.0,67180.0,85730.0,102050.0,127810.0,0.0246824132526073,High school diploma or equivalent
49-9097,Signal and Track Switch Repairers,detailed,64650.0,84640.0,84670.0,103180.0,126370.0,3.543858235133257e-05,High school diploma or equivalent
49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,35900.0,38290.0,44670.0,49430.0,59770.0,0.0155307040550578,High school diploma or equivalent
49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,38740.0,44520.0,51230.0,63190.0,80530.0,0.0141376821396579,High school diploma or equivalent
51-1011,First-Line Supervisors of Production and Operating Workers,detailed,47530.0,59400.0,76840.0,98900.0,125440.0,0.0260773267929246,High school diploma or equivalent
51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",detailed,48120.0,60130.0,63640.0,78380.0,94280.0,0.005689455666419,High school diploma or equivalent
51-2021,"Coil Winders, Tapers, and Finishers",detailed,36310.0,36330.0,42330.0,58690.0,68180.0,0.0154026373006419,High school diploma or equivalent
51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",detailed,37580.0,40920.0,48080.0,60480.0,74990.0,0.0162554400358398,High school diploma or equivalent
51-2031,Engine and Other Machine Assemblers,detailed,36080.0,39550.0,46810.0,62810.0,73990.0,0.0169959310352865,High school diploma or equivalent
51-2041,Structural Metal Fabricators and Fitters,detailed,45140.0,46730.0,57590.0,65000.0,76110.0,0.0211161140054325,High school diploma or equivalent
51-2051,Fiberglass Laminators and Fabricators,detailed,37110.0,41860.0,47750.0,58840.0,64740.0,0.0132518729584947,High school diploma or equivalent
51-2090,Miscellaneous Assemblers and Fabricators,detailed,37020.0,40160.0,47720.0,60070.0,72830.0,0.0173975163038671,High school diploma or equivalent
51-3011,Bakers,detailed,36510.0,38040.0,43120.0,47500.0,54960.0,0.012613759645236,No formal educational credential
51-3021,Butchers and Meat Cutters,detailed,35470.0,37160.0,44290.0,57140.0,61010.0,0.0177075525661651,No formal educational credential
51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,34950.0,35710.0,36570.0,40210.0,46040.0,0.0023825809010167,No formal educational credential
51-3023,Slaughterers and Meat Packers,detailed,35050.0,36290.0,39420.0,43690.0,49400.0,0.0083074247784167,No formal educational credential
51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",detailed,35820.0,38370.0,45600.0,49030.0,62020.0,0.0174130511073902,No formal educational credential
51-3092,Food Batchmakers,detailed,35700.0,37330.0,41670.0,46690.0,58010.0,0.011059120168305,High school diploma or equivalent
51-3093,Food Cooking Machine Operators and Tenders,detailed,35770.0,37790.0,44740.0,48080.0,53340.0,0.0170256559829053,High school diploma or equivalent
51-3099,"Food Processing Workers, All Other",detailed,35290.0,36390.0,38230.0,43200.0,48450.0,0.0049448391717181,No formal educational credential
51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,37230.0,39920.0,45880.0,50140.0,60770.0,0.01401245089402,High school diploma or equivalent
51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,43390.0,45850.0,59250.0,78240.0,81730.0,0.0259705659008628,High school diploma or equivalent
51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,37690.0,40080.0,48040.0,61920.0,75570.0,0.018280737864637,High school diploma or equivalent
51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,37090.0,43710.0,48450.0,58450.0,68500.0,0.0103487244023943,High school diploma or equivalent
51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,37520.0,45330.0,49080.0,56870.0,66250.0,0.0079799267264089,High school diploma or equivalent
